raiz	ruta_relativa	nombre	bytes	mtime	sha256	en_manifiesto	id_manifiesto
data_raw	ensu2025/ensu_bd_2025_csv.zip	ensu_bd_2025_csv.zip	12332522	2026-08-04T21:25:54.310946	317ed14f2f2f43c9f8280e491f7592d0cf95a0392aaa641b66822569444b121c	sí	ensu2025_bd_csv_zip
data_raw	eder2017/eder2017_bases_csv.zip	eder2017_bases_csv.zip	13313736	2026-08-05T18:19:32.139231	bcc7eb90c2d016976fd8ba24528ce614bf4db0c29a1e3e0cf674bdfb024de0e3	sí	eder_2017_eder2017_bases_csv
data_raw	eder2017/eder2017_bases_dbf.zip	eder2017_bases_dbf.zip	14614132	2026-08-05T18:19:40.747231	b5c8fa261032146ee9e0594848125254ca1c23bf337fc75154b9a8aacf4e3c01	sí	eder_2017_eder2017_bases_dbf
data_raw	eder2017/eder2017_bases_dta.zip	eder2017_bases_dta.zip	25511708	2026-08-05T18:20:03.711231	0b7e1ad846ba157e3a699ca16ea0c45a3b4f8866f6ca74c5e9be9b20812ee949	sí	eder_2017_eder2017_bases_dta
data_raw	eder2017/eder2017_bases_sav.zip	eder2017_bases_sav.zip	58527314	2026-08-05T18:20:52.267230	3e076cd804e91b6a0190c49036b2096ad635882e36d7160abe941611c537b0ce	sí	eder_2017_eder2017_bases_sav
data_raw	eder2017/eder2017_descripcion_calculoR.pdf	eder2017_descripcion_calculoR.pdf	878079	2026-08-05T18:19:21.027232	01c21e5e4879fb44e7da477ebbacc014f1e59ec145c551e912063eaaa6ff2e6f	sí	eder_2017_eder2017_descripcion_calculor
data_raw	eder2017/eder2017_fd.pdf	eder2017_fd.pdf	2201081	2026-08-05T18:19:23.867232	dd4d93114a38e80192bbc29a4a4ab7fba6e4bce0067ecfcdbb4540ada5890541	sí	eder_2017_eder2017_fd
data_raw	endireh2003/bd_endireh_2003_RData.zip	bd_endireh_2003_RData.zip	6618655	2026-08-05T18:37:12.707213	7acbdf50d043bf171eb0f6449c83640ac993bb802e56a8e7f3de6a9362b8eea9	sí	endireh_2003_bd_endireh_2003_rdata
data_raw	endireh2003/bd_endireh_2003_csv.zip	bd_endireh_2003_csv.zip	9280251	2026-08-05T18:37:26.731213	fbdd25eed94251b6940566666714199e11fa1a965c5b96c63c52f6f54b3157ac	sí	endireh_2003_bd_endireh_2003_csv
data_raw	endireh2003/bd_endireh_2003_dbf.zip	bd_endireh_2003_dbf.zip	11680903	2026-08-05T18:37:37.783212	9c5143ff7ae57b1e60cb0049eba6addb4be65fdeb5fe4690c8648f23edb1cb6d	sí	endireh_2003_bd_endireh_2003_dbf
data_raw	endireh2003/bd_endireh_2003_dta.zip	bd_endireh_2003_dta.zip	6455442	2026-08-05T18:37:45.671212	c6c70f218ccc511ee1c2b70fe6bafd3116f32b037a741a91547cff84fb00611b	sí	endireh_2003_bd_endireh_2003_dta
data_raw	endireh2003/bd_endireh_2003_sav.zip	bd_endireh_2003_sav.zip	11346220	2026-08-05T18:37:56.391212	1d412c7f42d00461bbf0c24ee4a54ab500a1da6983f2a8e88a6b556b03685a1d	sí	endireh_2003_bd_endireh_2003_sav
data_raw	endireh2003/fd_endireh2003.pdf	fd_endireh2003.pdf	27503	2026-08-05T18:37:05.339213	719da9d636da254732a0be1c31bffd21d06b7609b048f5396e5872c75345daf3	sí	endireh_2003_fd_endireh2003
data_raw	engasto2013/gasto_dbf.zip	gasto_dbf.zip	60663633	2026-08-05T19:00:55.275180	422ef16e6b80682fa78fec4a464e43dc000af2207a22a2fee04cbcfe4b1f6887	sí	engasto_2012_gasto_dbf
data_raw	engasto2013/gasto_de_consumo_ajustado_constante_dbf.zip	gasto_de_consumo_ajustado_constante_dbf.zip	63269584	2026-08-05T19:01:49.543176	80473e363e158dcaedd15a443107f8e9909f88d670fc06758a5897004bd8cc73	sí	engasto_2012_gasto_de_consumo_ajustado_constante_dbf
data_raw	engasto2013/gasto_de_consumo_ajustado_constante_dta.zip	gasto_de_consumo_ajustado_constante_dta.zip	49248833	2026-08-05T19:02:23.239177	5e63fcaa909157bfea1b1669ca7631aebed03a96ab0f58d82fd0cfbadb53a181	sí	engasto_2012_gasto_de_consumo_ajustado_constante_dta
data_raw	engasto2013/gasto_de_consumo_ajustado_constante_sav.zip	gasto_de_consumo_ajustado_constante_sav.zip	79293283	2026-08-05T19:03:26.479175	afde0a418546576a93267c1e92af54ff57524c70bac25b1da472b5eb16750b69	sí	engasto_2012_gasto_de_consumo_ajustado_constante_sav
data_raw	engasto2013/gasto_de_consumo_ajustado_dbf.zip	gasto_de_consumo_ajustado_dbf.zip	32947499	2026-08-05T19:03:49.839175	afeea4b978067b1c56c966872428052a4b4c16caddc4f1dd6d2f10c54603f26a	sí	engasto_2012_gasto_de_consumo_ajustado_dbf
data_raw	engasto2013/gasto_de_consumo_ajustado_dta.zip	gasto_de_consumo_ajustado_dta.zip	38953823	2026-08-05T19:04:15.783175	8b12ef504548157c463eaa0374c833da34bfd92623d077201b3cf3bd99158dca	sí	engasto_2012_gasto_de_consumo_ajustado_dta
data_raw	engasto2013/gasto_de_consumo_ajustado_sav.zip	gasto_de_consumo_ajustado_sav.zip	69821790	2026-08-05T19:05:11.263174	c75ed5c6eaf96366ba6884e112886653a6f46853f0fcbf42e638bee9bccf15a4	sí	engasto_2012_gasto_de_consumo_ajustado_sav
data_raw	engasto2013/gasto_dta.zip	gasto_dta.zip	67727910	2026-08-05T19:05:59.543173	f39609ddae3b13957bfa605e64cb94b41aef636036672e997e601b6675655fc4	sí	engasto_2012_gasto_dta
data_raw	engasto2013/gasto_mujeres_dbf.zip	gasto_mujeres_dbf.zip	2209389	2026-08-05T19:06:01.059173	2d092d36e8a23b3b7a7561f3e0d6648bcedd9265ec398dc5711419e00bd5a379	sí	engasto_2012_gasto_mujeres_dbf
data_raw	engasto2013/gasto_mujeres_dta.zip	gasto_mujeres_dta.zip	2321430	2026-08-05T19:06:02.187172	86202b12ec0211ac13de4f7f04623b422670835b00fe5e3dc1cad0aaa165f06b	sí	engasto_2012_gasto_mujeres_dta
data_raw	engasto2013/gasto_mujeres_sav.zip	gasto_mujeres_sav.zip	4328522	2026-08-05T19:06:04.315172	c4830397a4f401e36fb67a723e8fceace62a04ca84a6dabc0239c016e226766c	sí	engasto_2012_gasto_mujeres_sav
data_raw	engasto2013/gasto_sav.zip	gasto_sav.zip	123772438	2026-08-05T19:07:24.147171	985328b065ee811f224802ad88bf19cc06993bcfcf600d66667f1e3813dc788b	sí	engasto_2012_gasto_sav
data_raw	engasto2013/hogar_dbf.zip	hogar_dbf.zip	1674648	2026-08-05T19:07:26.827171	d17bb1d64afd08e23ec91b8f745b4d9cfb8ae963339049c522da64db3d6b7bf5	sí	engasto_2012_hogar_dbf
data_raw	engasto2013/hogar_dta.zip	hogar_dta.zip	1837082	2026-08-05T19:07:28.047170	bb17939d883175c1cb31d82ad951bc13c1b4b3713974142d7a3233169d7440ae	sí	engasto_2012_hogar_dta
data_raw	engasto2013/hogar_sav.zip	hogar_sav.zip	3861844	2026-08-05T19:07:30.971170	e2149c27ef13dddefc74e43e9d624fac1ebeecc7d4efc687af065eed0a937ad0	sí	engasto_2012_hogar_sav
data_raw	engasto2013/persona_dbf.zip	persona_dbf.zip	2201256	2026-08-05T19:07:32.047170	fc177b94e8d382d4510f61100c7184254201e30a66749c8873283eb3b0aed2db	sí	engasto_2012_persona_dbf
data_raw	engasto2013/persona_dta.zip	persona_dta.zip	2345020	2026-08-05T19:07:33.347170	8de915f904fad1d40b73566b3db60506f98a1cc926e58319488a1a34310425d2	sí	engasto_2012_persona_dta
data_raw	engasto2013/persona_sav.zip	persona_sav.zip	6847171	2026-08-05T19:07:39.743170	8e85eab54028831c00f02d8a7841fa887d60e998b6700983d69a2fd99f29491c	sí	engasto_2012_persona_sav
data_raw	engasto2013/viviendas_dbf.zip	viviendas_dbf.zip	1082772	2026-08-05T19:07:40.627170	bd1fa799ef23b02328b9a5ac5beb65a76d9b5ab2207423b4da49bb67a4aeaa93	sí	engasto_2013_viviendas_dbf
data_raw	engasto2013/viviendas_dta.zip	viviendas_dta.zip	1250776	2026-08-05T19:07:41.439170	3e7d5da238523b0107ad37e965d4cc5908219586e3322ac530be5295a7960978	sí	engasto_2013_viviendas_dta
data_raw	engasto2013/viviendas_sav.zip	viviendas_sav.zip	2308548	2026-08-05T19:07:43.807170	be6d7c6cfc6b35817c8f522be21030b96ed0bd8a28097a1ea1adf3d41fe933ce	sí	engasto_2013_viviendas_sav
data_raw	endireh2016/bd_mujeres_endireh2016_sitioinegi_RData.zip	bd_mujeres_endireh2016_sitioinegi_RData.zip	73131647	2026-08-05T18:43:01.035205	8173a019b5c9df676b36b048a7290959c418eff710e58cd2b3d02f2c4d0b6f01	sí	endireh_2016_bd_mujeres_endireh2016_sitioinegi_rdata
data_raw	endireh2016/bd_mujeres_endireh2016_sitioinegi_csv.zip	bd_mujeres_endireh2016_sitioinegi_csv.zip	100845928	2026-08-05T18:44:30.035202	02c06ab73a53942ddb575e3e35d8c1dd775406277b74e0605735e3eced4e6f10	sí	endireh_2016_bd_mujeres_endireh2016_sitioinegi_csv
data_raw	endireh2016/bd_mujeres_endireh2016_sitioinegi_dbf.zip	bd_mujeres_endireh2016_sitioinegi_dbf.zip	102349631	2026-08-05T18:45:47.307201	a990a007f2b63f8276c4b57bce86def1f2d1770934e54a4f6312ca867189e275	no	
data_raw	endireh2016/bd_mujeres_endireh2016_sitioinegi_spss.zip	bd_mujeres_endireh2016_sitioinegi_spss.zip	54518871	2026-08-05T18:46:31.099199	d198b9022d5727d24cddccdfd019c749ca42acc5d3f3e86a5d67e40ebe6eff3a	sí	endireh_2016_bd_mujeres_endireh2016_sitioinegi_spss
data_raw	endireh2016/bd_mujeres_endireh2016_sitioinegi_stata.zip	bd_mujeres_endireh2016_sitioinegi_stata.zip	58918856	2026-08-05T18:47:14.051198	6f6a80e31717da6d83e8512e977d3bf4915a12b728a62dbffe4a23dc770b03b2	sí	endireh_2016_bd_mujeres_endireh2016_sitioinegi_stata
data_raw	endireh2016/bd_sd_endireh2016_sitioinegi_RData.zip	bd_sd_endireh2016_sitioinegi_RData.zip	16291192	2026-08-05T18:47:28.683198	c01d8ba9c56a796d89ddc2950b6dae459bfc76f3a73da409cd73c2f90582e5d0	sí	endireh_2016_bd_sd_endireh2016_sitioinegi_rdata
data_raw	endireh2016/bd_sd_endireh2016_sitioinegi_csv.zip	bd_sd_endireh2016_sitioinegi_csv.zip	17568947	2026-08-05T18:47:39.475198	5acfef81ea6c31a1d2321e75cd442726f1b58eab49666e36596f8e13e4f09ec3	sí	endireh_2016_bd_sd_endireh2016_sitioinegi_csv
data_raw	endireh2016/bd_sd_endireh2016_sitioinegi_dbf.zip	bd_sd_endireh2016_sitioinegi_dbf.zip	15766111	2026-08-05T18:47:51.931198	7717d961281ce7a01a43039d2329347ffd11a278edde02403c116f86425e8511	sí	endireh_2016_bd_sd_endireh2016_sitioinegi_dbf
data_raw	endireh2016/bd_sd_endireh2016_sitioinegi_spss.zip	bd_sd_endireh2016_sitioinegi_spss.zip	19961366	2026-08-05T18:48:04.387198	b856b37f22d947affc32dbd175e9a84267d759483dc08b1cc814cd9019178ea6	sí	endireh_2016_bd_sd_endireh2016_sitioinegi_spss
data_raw	endireh2016/bd_sd_endireh2016_sitioinegi_stata.zip	bd_sd_endireh2016_sitioinegi_stata.zip	10966606	2026-08-05T18:48:11.663198	aff33a1b4a460b7f13b70540eeda1f7f165e3e5889d53e59b7816a0c12e7dd65	sí	endireh_2016_bd_sd_endireh2016_sitioinegi_stata
data_raw	endireh2016/bd_viviendas_endireh2016_sitioinegi_RData.zip	bd_viviendas_endireh2016_sitioinegi_RData.zip	6146133	2026-08-05T18:48:17.079197	acb9dfac7799cf99c3f2aae20a0427cb8b0713ac672c96f799eabf61f54abf69	sí	endireh_2016_bd_viviendas_endireh2016_sitioinegi_rdata
data_raw	endireh2016/bd_viviendas_endireh2016_sitioinegi_csv.zip	bd_viviendas_endireh2016_sitioinegi_csv.zip	7116133	2026-08-05T18:48:21.883198	c9473cdd1ae45b6bb51ace10e3c73389dc03b220c3df1abf5144e0e88811e872	sí	endireh_2016_bd_viviendas_endireh2016_sitioinegi_csv
data_raw	endireh2016/bd_viviendas_endireh2016_sitioinegi_dbf.zip	bd_viviendas_endireh2016_sitioinegi_dbf.zip	7161378	2026-08-05T18:48:27.703197	20e6f540d872191a4401acb715a3a60650ecacebb8dfc26f064a207716e4202f	sí	endireh_2016_bd_viviendas_endireh2016_sitioinegi_dbf
data_raw	endireh2016/bd_viviendas_endireh2016_sitioinegi_spss.zip	bd_viviendas_endireh2016_sitioinegi_spss.zip	5053953	2026-08-05T18:48:32.263197	169804df37f0fce7cc45e5b39fb865876adfdc9757269c9294e509931c2a6059	sí	endireh_2016_bd_viviendas_endireh2016_sitioinegi_spss
data_raw	endireh2016/bd_viviendas_endireh2016_sitioinegi_stata.zip	bd_viviendas_endireh2016_sitioinegi_stata.zip	3046355	2026-08-05T18:48:34.015197	1efc5669f8069a29f124192e65de75585ce6d10772da53f6366ea64cb8bf4e46	sí	endireh_2016_bd_viviendas_endireh2016_sitioinegi_stata
data_raw	enaproce2018/ejem_base_micro_ciega_csv.zip	ejem_base_micro_ciega_csv.zip	5704	2026-08-05T18:21:41.259228	2df2046ac8d5791574fd1e68c124215f3810eadd538714b9f36cda948d4f2ef2	no	
data_raw	enaproce2018/ejem_base_micro_ciega_dta.zip	ejem_base_micro_ciega_dta.zip	8279	2026-08-05T18:21:41.595229	721cfd82ec8c62b2ba24390eee0534950305a94eca6042968499ce33b33fc28d	no	
data_raw	enaproce2018/ejem_base_micro_ciega_sav.zip	ejem_base_micro_ciega_sav.zip	9194	2026-08-05T18:21:41.955229	803948b8233fd3e03e85cfa2b7aa5a7950eb96ca0bbbe29548add891cd250e5c	sí	enaproce_2018_ejem_base_micro_ciega_sav
data_raw	enaproce2018/ejem_base_micro_ciega_xlsx.zip	ejem_base_micro_ciega_xlsx.zip	23159	2026-08-05T18:21:42.315228	d4f3afec3d4b25c8cd9fcff8691632ddaca158c4c4a5cbbfd0ae2cc80ac19a15	sí	enaproce_2018_ejem_base_micro_ciega_xlsx
data_raw	enaproce2018/ejem_base_pyme_ciega_csv.zip	ejem_base_pyme_ciega_csv.zip	7727	2026-08-05T18:21:42.639229	91673915121791dac724a6fdbf8c70ac80bee482957ecd614fd0a963069bda77	no	
data_raw	enaproce2018/ejem_base_pyme_ciega_dta.zip	ejem_base_pyme_ciega_dta.zip	10942	2026-08-05T18:21:42.975229	5530460e27b194817fa49c12bcb4129bbf78539f3d959ab740b575421ed56a9d	no	
data_raw	enaproce2018/ejem_base_pyme_ciega_sav.zip	ejem_base_pyme_ciega_sav.zip	11470	2026-08-05T18:21:43.311229	b23d46932c26d36c335acd680b9c78ca9ea88ee0aa14c278fc3f8dc17b128796	sí	enaproce_2018_ejem_base_pyme_ciega_sav
data_raw	enaproce2018/ejem_base_pyme_ciega_xlsx.zip	ejem_base_pyme_ciega_xlsx.zip	33207	2026-08-05T18:21:43.663229	db5154a3bbfb8b84e2b1a6d0861e7cf7633f1ab932a5a8dac872d11916f9166f	sí	enaproce_2018_ejem_base_pyme_ciega_xlsx
data_raw	encig2023/encig23_base_datos_RData.zip	encig23_base_datos_RData.zip	14242874	2026-08-05T18:34:07.679217	6b16471bc765ac92e1903db3b1bcd5ca0247b59d007b151bd8762488171c09ef	sí	encig_2023_encig23_base_datos_rdata
data_raw	encig2023/encig23_base_datos_dbf.zip	encig23_base_datos_dbf.zip	33236600	2026-08-05T18:34:29.183217	8512fc49f4cbac12e18d44c4d7d0d063214bbd3d01ff1b24cca4df7bf7285737	sí	encig_2023_encig23_base_datos_dbf
data_raw	encig2023/encig23_base_datos_dta.zip	encig23_base_datos_dta.zip	27965191	2026-08-05T18:34:47.459217	082253153ae48ebd0c6b31183b7a4e969ef2caa09825d32bc9396b04bc159c10	sí	encig_2023_encig23_base_datos_dta
data_raw	encig2023/encig23_base_datos_sav.zip	encig23_base_datos_sav.zip	36696330	2026-08-05T18:35:23.291217	b4e01a08e1f1f71333df5978210ddeada744ef80bb56c2b380a43c962b173e89	sí	encig_2023_encig23_base_datos_sav
data_raw	enfih2019/enfih_2019_base_de_datos_csv.zip	enfih_2019_base_de_datos_csv.zip	4404049	2026-08-04T21:37:50.670930	be372533d5043920892142e8bf792b7293a5f20ab466a6441bc89925b42ef4d5	sí	enfih2019_bd_csv_zip
data_raw	enfih2019/enfih_2019_fd.xlsx	enfih_2019_fd.xlsx	202396	2026-08-04T21:37:51.182930	326b68b342797de45a7a4eb3dbf04f3790d11035df2611d7f9153d1ae12a48e1	sí	enfih2019_fd_xlsx
data_raw	envipe2018/bd_envipe2018_dbf.zip	bd_envipe2018_dbf.zip	26205205	2026-08-05T19:09:19.139168	8f0b102637183047f9123972e369fade1bf056f8f0a19801d36798f290b37cfb	sí	envipe_2018_bd_envipe2018_dbf
data_raw	envipe2012/base_de_datos_envipe_2012_dbf.zip	base_de_datos_envipe_2012_dbf.zip	10171572	2026-08-05T19:07:56.439169	d7caa74ea4264d59fecfc1d1959824051adfe43613514e2e5ca22f24f31548f5	sí	envipe_2012_base_de_datos_envipe_2012_dbf
data_raw	envipe2012/fd_envipe2012.xls	fd_envipe2012.xls	415744	2026-08-05T19:07:52.687170	dcca5373391cbcee1529c78ab4fd46a172321e77502b624f87061679b25e7a99	sí	envipe_2012_fd_envipe2012
data_raw	mociba2021/mociba2021_bd_RData.zip	mociba2021_bd_RData.zip	1195723	2026-08-05T19:20:28.007152	b6abcf46ebb541b1aee1e980db34e51db76eb7c36f708e92ffa4f229d01fcd36	sí	mociba_2021_mociba2021_bd_rdata
data_raw	mociba2021/mociba2021_bd_csv.zip	mociba2021_bd_csv.zip	1300049	2026-08-05T19:20:28.671152	bf04c254fb4f2ab2a14a42f535f6d8df615bbcbeb119ce72631c0bc17103d312	sí	mociba_2021_mociba2021_bd_csv
data_raw	mociba2021/mociba2021_bd_dbf.zip	mociba2021_bd_dbf.zip	1907694	2026-08-05T19:20:29.707152	38ebc56541e5735cda086c1518338c6f8adc3885cd2ec2473ae032c3f5faef85	sí	mociba_2021_mociba2021_bd_dbf
data_raw	mociba2021/mociba2021_bd_dta.zip	mociba2021_bd_dta.zip	1059137	2026-08-05T19:20:30.391152	e876808fa71ccb0f423a6331b16d4b1a5449d73a68dec2be9d8036d6c8d17f58	sí	mociba_2021_mociba2021_bd_dta
data_raw	mociba2021/mociba2021_bd_sav.zip	mociba2021_bd_sav.zip	2130265	2026-08-05T19:20:31.523152	f525136631b36507b63644bca38d671b5df70487dfb1b5ce51d31c255386faae	sí	mociba_2021_mociba2021_bd_sav
data_raw	mociba2021/mociba2021_fd.xlsx	mociba2021_fd.xlsx	129886	2026-08-05T19:20:26.975152	375bf7c1bcdbcc9b0716cd3b63fe940906a97783a3b69f2afad35f35950b1e25	sí	mociba_2021_mociba2021_fd
data_raw	encig2013/encig13_base_datos_dbf.zip	encig13_base_datos_dbf.zip	9621208	2026-08-05T18:30:37.079219	48d29d560d3836309af61c4a82d46d8338d58ecb9d14d04ffc947c1e087caf1a	sí	encig_2013_encig13_base_datos_dbf
data_raw	encig2013/encig13_descripcion_archivos.pdf	encig13_descripcion_archivos.pdf	1397463	2026-08-05T18:30:32.207215	12edd629b8a88c4c4ef9e344f821758db88a34c5d5f6c7fa9a2eabc8ed2119c7	sí	encig_2013_encig13_descripcion_archivos
data_raw	engasto2012/engasto12_fd.pdf	engasto12_fd.pdf	1461889	2026-08-05T18:52:04.767192	aabc23ca59246bb534180c1970951dd99d055f951f6d1917656ad92a598e667a	sí	engasto_2012_engasto12_fd
data_raw	engasto2012/gasto_dbf.zip	gasto_dbf.zip	72445247	2026-08-05T18:52:59.867188	38d2d3238d4d9533c817e3d2c30ea113b16678acea74d0027d596114401aa4c4	no	
data_raw	engasto2012/gasto_de_consumo_ajustado_constante_dbf.zip	gasto_de_consumo_ajustado_constante_dbf.zip	39914206	2026-08-05T18:53:30.379189	48a47e6ca7e2cc0add060ad60e54548c521400e4cde8cbc76a8a56989d8d56a6	no	
data_raw	engasto2012/gasto_de_consumo_ajustado_constante_dta.zip	gasto_de_consumo_ajustado_constante_dta.zip	47831192	2026-08-05T18:54:00.627190	ce0e07931f965a48c42cd9f1ca9dd0a2d27fbfc7b8769c0f399156e95abc8b7c	no	
data_raw	engasto2012/gasto_de_consumo_ajustado_constante_sav.zip	gasto_de_consumo_ajustado_constante_sav.zip	81263908	2026-08-05T18:55:02.627189	67864acb791e3044e497df1fcb3d82bd81569c8b3408c6e57be1ecc5bc6dd01e	no	
data_raw	engasto2012/gasto_de_consumo_ajustado_dbf.zip	gasto_de_consumo_ajustado_dbf.zip	35762073	2026-08-05T18:55:31.743188	87da7f281dacffd90a00d6da3d834b88310d2ea71f3df60123c2e89ee1eead40	no	
data_raw	engasto2012/gasto_de_consumo_ajustado_dta.zip	gasto_de_consumo_ajustado_dta.zip	37585691	2026-08-05T18:56:00.919142	baa12eb4f1b32dec19f1627d6f7abf82ec11cb8a1b755f1a981312891fff97e1	no	
data_raw	engasto2012/gasto_de_consumo_ajustado_sav.zip	gasto_de_consumo_ajustado_sav.zip	68104386	2026-08-05T18:57:31.627183	df537940dcacadd09b14a7c917a2c6ebd8e2cc7222a86d52917c2c21398ca6a4	no	
data_raw	engasto2012/gasto_dta.zip	gasto_dta.zip	68499377	2026-08-05T18:58:31.207182	03f8ed295658a4ba93cc10cfcee3c2067e06372ed9c60fbe8e581f06e807022f	no	
data_raw	engasto2012/gasto_mujeres_dbf.zip	gasto_mujeres_dbf.zip	2301803	2026-08-05T18:58:32.539182	02062f81a772bf3c006613dcd4ce6672d55699f921bd3060e0c31ba93524b17c	no	
data_raw	engasto2012/gasto_mujeres_dta.zip	gasto_mujeres_dta.zip	2225480	2026-08-05T18:58:33.539182	bbbaaf97cdf2a4c6a7495124b49644ee63be9663a0fe38c6d397b35eca5b62ef	no	
data_raw	engasto2012/gasto_mujeres_sav.zip	gasto_mujeres_sav.zip	4295690	2026-08-05T18:58:36.391182	a67e8254e64b7e0f6f3647e4fd634c8ab29a423ae3c2e991f2749b8b77a84500	no	
data_raw	engasto2012/gasto_sav.zip	gasto_sav.zip	94192018	2026-08-05T18:59:45.759181	c9dfb0fe65aa98dfa35d26ca29f8f192306d9844bbab2adf75ea801227f3cc98	no	
data_raw	engasto2012/hogar_dbf.zip	hogar_dbf.zip	1768812	2026-08-05T18:59:46.563181	4b7b4b77e137c9e71730efb423bbf702e54cd70d97d3f7854b3166bab859638b	no	
data_raw	engasto2012/hogar_dta.zip	hogar_dta.zip	1673532	2026-08-05T18:59:47.595181	03c47fdeae7d93d840250628f8935fd8035eb65de54e4080dd296eeca2b2acee	no	
data_raw	engasto2012/hogar_sav.zip	hogar_sav.zip	3435401	2026-08-05T18:59:50.071181	dd5a758fa5806c58f58a4b16070d0b9c2326e13ded369c05bee54538af5d0daa	no	
data_raw	engasto2012/lugar_compra_dbf.zip	lugar_compra_dbf.zip	2011528	2026-08-05T18:59:51.023181	b0b646ee6585ed4606432df6b0480317b8a4e51adefb596a26d5fb2ef179542b	sí	engasto_2012_lugar_compra_dbf
data_raw	engasto2012/lugar_compra_dta.zip	lugar_compra_dta.zip	2006599	2026-08-05T18:59:51.931181	33a7cab7835ba38e2f1f3bf6dcd534c85b7517681a7df5c84d0daa5e159127d3	sí	engasto_2012_lugar_compra_dta
data_raw	engasto2012/lugar_compra_sav.zip	lugar_compra_sav.zip	3621305	2026-08-05T18:59:55.523181	bff8b55b2c59d9f2431030a75797cba8037c64b21a4248555fceb87e86ede70f	sí	engasto_2012_lugar_compra_sav
data_raw	engasto2012/persona_dbf.zip	persona_dbf.zip	2415139	2026-08-05T18:59:56.799181	12fc666aa8d3071aace09240c110a7c3d602dafba8483059a5000c9a3b626f74	no	
data_raw	engasto2012/persona_dta.zip	persona_dta.zip	2350036	2026-08-05T18:59:58.059181	22816da6fd51f86c48f72c87b0e42acff8d5a0e1e7f61cd1424bbebce6aeb987	no	
data_raw	engasto2012/persona_sav.zip	persona_sav.zip	6872669	2026-08-05T19:00:00.531182	4904f4f347d94e2157a7a318cf3dc1ac39eca46c1aa99d16eacb90140a17f6b2	no	
data_raw	engasto2012/vivienda_dbf.zip	vivienda_dbf.zip	1073475	2026-08-05T19:00:01.347182	e66f04e7ed66b354aaa64f809f999d665091638fbf6de4fd995b40a5bc367f60	sí	engasto_2012_vivienda_dbf
data_raw	engasto2012/vivienda_dta.zip	vivienda_dta.zip	1181477	2026-08-05T19:00:02.235182	97ebeae2423ffafe1f568ec0a0f6e1e68e853e0cb11bc3cb42fd0e830995fd4a	sí	engasto_2012_vivienda_dta
data_raw	engasto2012/vivienda_sav.zip	vivienda_sav.zip	2529775	2026-08-05T19:00:04.759182	4c7509bc4bc273c2851ef2defe726e90b632001aa0c43e5ae51567460ea05b1c	sí	engasto_2012_vivienda_sav
data_raw	envipe2023/bd_envipe_2023_RData.zip	bd_envipe_2023_RData.zip	15447717	2026-08-05T19:12:54.579162	ec54a7763706d447840cae2bcf4487964640aefd1e0bcd69db4adca78f1988a7	sí	envipe_2023_bd_envipe_2023_rdata
data_raw	envipe2023/bd_envipe_2023_csv.zip	bd_envipe_2023_csv.zip	23113239	2026-08-05T19:13:16.887162	030548137ee96eabe73c2de63a59678e7b857aa98889b8df1ccd7a48d0fb7018	sí	envipe_2023_bd_envipe_2023_csv
data_raw	envipe2023/bd_envipe_2023_dbf.zip	bd_envipe_2023_dbf.zip	25485140	2026-08-05T19:13:39.855161	829806a21611df053ea05cc5fa804bbbe7ba701a91601a2c52f3e312d5175b53	sí	envipe_2023_bd_envipe_2023_dbf
data_raw	envipe2023/bd_envipe_2023_dta.zip	bd_envipe_2023_dta.zip	9289283	2026-08-05T19:14:21.615160	612c90513e1831f292f390e1834fe45a3f7c08cfbe738656e5c31237198b746b	no	
data_raw	envipe2023/bd_envipe_2023_sav.zip	bd_envipe_2023_sav.zip	21495362	2026-08-05T19:17:21.627155	383159fb7db842df1355308e6bdef766762d5a2cd424cdc4714aa8c1a8b59de5	no	
data_raw	enti2022/enti_2022_bd_dbf.zip	enti_2022_bd_dbf.zip	18671874	2026-08-04T21:38:03.910931	9443db5e0970d73795925766fe5bccd8c56687d3fe5b8946a9b67b4e10bceaf5	sí	enti2022_bd_dbf_zip
data_raw	enti2022/enti_2022_fd.pdf	enti_2022_fd.pdf	1760381	2026-08-04T21:38:04.966931	40b570551e125c334a671f1bdbd46c1334b2b8fbd721b7c2797503968b6ac4be	sí	enti2022_fd_pdf
data_raw	encig2019/encig19_base_datos_dbf.zip	encig19_base_datos_dbf.zip	37627091	2026-08-05T18:31:49.991219	626395c6b13a6f568d2986e1f2b7f0fc844e1bced9db09402b6c02cfb8954915	sí	encig_2019_encig19_base_datos_dbf
data_raw	enasem2021/enasem_2021_bd_csv.zip	enasem_2021_bd_csv.zip	7438658	2026-08-04T20:48:05.538999	68b8f7ecbd55c2e857cb7449a3ead2b6edc2c87398d45667296d84b7c76db730	sí	enasem2021_bd_csv_zip
data_raw	enasem2021/enasem_2021_fd.xlsx	enasem_2021_fd.xlsx	633836	2026-08-04T20:48:06.258999	00f5dfaef8134f7bb840889622b03a2adc9cde6c7985245c161ed343524b7d08	sí	enasem2021_fd_xlsx
data_raw	encig2025/encig25_base_datos_RData.zip	encig25_base_datos_RData.zip	12802149	2026-08-05T18:36:19.687214	f185870dd73e0f1a7bef8c1645f19d8b42c713b802a2e52772831b602f8773f3	sí	encig_2025_encig25_base_datos_rdata
